Position,Const,Created,Modified,Description,Title,URL,Title Type,IMDb Rating,Runtime (mins),Year,Genres,Num Votes,Release Date,Directors
1407,tt0112599,2018-06-23,2018-06-23,,Burial of the Rats,https://www.imdb.com/title/tt0112599/,tvMovie,4.0,78,1995,"Adventure, Fantasy, Horror",516,1995-08-08,Dan Golden
1408,tt0117611,2018-06-23,2018-06-23,,Shadow Builder,https://www.imdb.com/title/tt0117611/,movie,4.8,101,1998,"Action, Horror, Thriller",1717,1998-02-07,Jamie Dixon
1409,tt0156735,2018-06-23,2018-06-23,,Legend of the Mummy,https://www.imdb.com/title/tt0156735/,movie,3.0,96,1998,"Thriller, Horror",1105,1998-03-30,Jeffrey Obrow
1410,tt0158011,2018-06-23,2018-06-23,,Trance,https://www.imdb.com/title/tt0158011/,movie,4.5,95,1998,Horror,1585,1998-09-18,Michael Almereyda
1411,tt0101659,2018-06-23,2018-06-23,,The Dark Angel,https://www.imdb.com/title/tt0101659/,tvMiniSeries,7.2,148,1989,"Drama, Mystery, Thriller",159,1989-01-04,
1412,tt0237934,2018-06-23,2018-06-23,,The Wyvern Mystery,https://www.imdb.com/title/tt0237934/,tvMovie,5.7,120,2000,"Drama, Horror, Mystery, Romance, Thriller",612,2000-03-05,Alex Pillai
1413,tt0117080,2018-06-23,2018-06-23,,The Moonstone,https://www.imdb.com/title/tt0117080/,tvMovie,6.6,120,1996,"Crime, Drama, Mystery",528,1996-12-31,Robert Bierman
1414,tt0137279,2018-06-23,2018-06-23,,The Woman in White,https://www.imdb.com/title/tt0137279/,tvMovie,7.0,125,1997,"Mystery, Thriller",1177,1997-12-31,Tim Fywell
1415,tt0214529,2018-06-23,2018-06-23,,Belphégor - Le fantôme du Louvre,https://www.imdb.com/title/tt0214529/,movie,4.4,97,2001,"Mystery, Fantasy, Horror",5093,2001-04-04,Jean-Paul Salomé
1416,tt0164961,2018-06-23,2018-06-23,,Vidocq,https://www.imdb.com/title/tt0164961/,movie,6.4,98,2001,"Action, Crime, Fantasy, Mystery, Sci-Fi, Thriller",22797,2001-09-19,Pitof
1417,tt0373690,2018-06-23,2018-06-23,,Arsène Lupin,https://www.imdb.com/title/tt0373690/,movie,5.4,125,2004,"Action, Adventure, Crime, Mystery, Romance, Thriller",7348,2004-09-17,Jean-Paul Salomé
1418,tt0116650,2018-06-23,2018-06-23,,Irma Vep,https://www.imdb.com/title/tt0116650/,movie,7.0,99,1996,"Comedy, Drama",9060,1996-05-15,Olivier Assayas
1419,tt0006206,2018-06-23,2018-06-23,,Les vampires,https://www.imdb.com/title/tt0006206/,movie,7.3,421,1915,"Action, Adventure, Crime, Drama, Mystery, Thriller",5227,1915-11-13,Louis Feuillade
1420,tt0299285,2018-06-23,2018-06-23,,Dr. Terrible's House of Horrible,https://www.imdb.com/title/tt0299285/,tvSeries,7.3,30,2001,"Comedy, Drama, Fantasy, Horror, Mystery, Sci-Fi, Thriller",582,2001-11-12,
1421,tt1305108,2018-06-23,2018-06-23,,Crooked House,https://www.imdb.com/title/tt1305108/,tvMiniSeries,6.8,90,2008,"Horror, Mystery",992,2008-12-22,
1422,tt0902290,2018-06-23,2018-06-23,,I Sell the Dead,https://www.imdb.com/title/tt0902290/,movie,6.0,85,2008,"Comedy, Horror",11023,2008-10-10,Glenn McQuaid
1423,tt0119227,2018-06-23,2018-06-23,,Snow White: A Tale of Terror,https://www.imdb.com/title/tt0119227/,movie,6.1,100,1997,"Adventure, Fantasy, Horror",11082,1997-01-01,Michael Cohn
1424,tt0162661,2018-06-23,2018-06-23,,Sleepy Hollow,https://www.imdb.com/title/tt0162661/,movie,7.3,105,1999,"Fantasy, Horror, Mystery",372131,1999-11-17,Tim Burton
1425,tt0408236,2018-06-23,2018-06-23,,Sweeney Todd: The Demon Barber of Fleet Street,https://www.imdb.com/title/tt0408236/,movie,7.3,116,2007,"Drama, Horror, Musical, Thriller",378419,2007-12-03,Tim Burton
1426,tt0101272,2018-06-23,2018-06-23,,The Addams Family,https://www.imdb.com/title/tt0101272/,movie,6.9,99,1991,"Comedy, Fantasy",172389,1991-11-19,Barry Sonnenfeld
1427,tt0106220,2018-06-23,2018-06-23,,Addams Family Values,https://www.imdb.com/title/tt0106220/,movie,6.8,94,1993,"Comedy, Fantasy",104421,1993-11-19,Barry Sonnenfeld
1428,tt0121164,2018-06-23,2018-06-23,,Corpse Bride,https://www.imdb.com/title/tt0121164/,movie,7.3,77,2005,"Animation, Drama, Family, Fantasy, Musical, Romance",286941,2005-09-07,"Tim Burton, Mike Johnson"
1429,tt0327597,2018-06-23,2018-06-23,,Coraline,https://www.imdb.com/title/tt0327597/,movie,7.7,100,2009,"Animation, Drama, Family, Fantasy",247999,2009-02-05,Henry Selick
1430,tt0099704,2018-06-23,2018-06-23,,Grim Prairie Tales: Hit the Trail... to Terror,https://www.imdb.com/title/tt0099704/,movie,5.4,86,1990,"Horror, Western",1077,1990-05-26,Wayne Coe
1431,tt0107319,2018-06-23,2018-06-23,,Grey Knight,https://www.imdb.com/title/tt0107319/,movie,4.6,82,1993,"Horror, War",783,1993-03-07,George Hickenlooper
1432,tt0377749,2018-06-23,2018-06-23,,Dead Birds,https://www.imdb.com/title/tt0377749/,movie,5.6,91,2004,"Horror, Thriller, Western",10887,2004-09-13,Alex Turner
1433,tt0795505,2018-06-23,2018-06-23,,Undead or Alive: A Zombedy,https://www.imdb.com/title/tt0795505/,movie,5.1,91,2007,"Comedy, Horror, Western",2131,2007-03-10,Glasgow Phillips
1434,tt1181791,2018-06-23,2018-06-23,,Black Death,https://www.imdb.com/title/tt1181791/,movie,6.4,102,2010,"Action, Drama, History, Horror, Mystery",50026,2010-05-26,Christopher Smith
1435,tt0095709,2018-06-23,2018-06-23,,The Navigator: A Medieval Odyssey,https://www.imdb.com/title/tt0095709/,movie,6.6,92,1988,"Action, Adventure, Drama, Fantasy, Mystery, Thriller",3871,1988-09-16,Vincent Ward
1436,tt5494894,2018-06-23,2018-06-23,,Screen Two: The Hour of the Pig,https://www.imdb.com/title/tt5494894/,tvEpisode,8.1,,1995,Drama,11,1995-12-26,
1437,tt0106271,2018-06-23,2018-06-23,,Anchoress,https://www.imdb.com/title/tt0106271/,movie,6.5,108,1993,Drama,415,1993-09-10,Chris Newby
1438,tt0284851,2018-06-23,2018-06-23,,Anazapta,https://www.imdb.com/title/tt0284851/,video,5.2,115,2002,"Drama, Mystery, Thriller",931,2002-07-26,Alberto Sciamma
1439,tt0258816,2018-06-23,2018-06-23,,The Reckoning,https://www.imdb.com/title/tt0258816/,movie,6.4,112,2002,"Crime, Drama, Mystery",6223,2003-08-06,Paul McGuigan
1440,tt0120616,2018-06-24,2018-06-24,,The Mummy,https://www.imdb.com/title/tt0120616/,movie,7.1,124,1999,"Action, Adventure, Fantasy",447561,1999-04-16,Stephen Sommers
1441,tt0048283,2018-06-24,2018-06-24,,Land of the Pharaohs,https://www.imdb.com/title/tt0048283/,movie,6.6,106,1955,"Adventure, Drama, History",4498,1955-06-24,Howard Hawks
1442,tt0209163,2018-06-24,2018-06-24,,The Mummy Returns,https://www.imdb.com/title/tt0209163/,movie,6.4,130,2001,"Action, Adventure, Fantasy, Thriller",337617,2001-04-29,Stephen Sommers
1443,tt0859163,2018-06-24,2018-06-24,,The Mummy: Tomb of the Dragon Emperor,https://www.imdb.com/title/tt0859163/,movie,5.2,112,2008,"Action, Adventure, Fantasy, Horror",167045,2008-07-24,Rob Cohen
1444,tt0277296,2018-06-24,2018-06-24,,The Scorpion King,https://www.imdb.com/title/tt0277296/,movie,5.5,92,2002,"Action, Adventure, Fantasy",142777,2002-04-15,Chuck Russell
1445,tt1104123,2018-06-24,2018-06-24,,The Scorpion King 2: Rise of a Warrior,https://www.imdb.com/title/tt1104123/,video,3.8,109,2008,"Action, Adventure, Fantasy",14345,2008-08-17,Russell Mulcahy
1446,tt0057986,2018-06-24,2018-06-24,,The Curse of the Mummy's Tomb,https://www.imdb.com/title/tt0057986/,movie,5.6,78,1964,Horror,3180,1964-10-18,Michael Carreras
1447,tt0062006,2018-06-24,2018-06-24,,The Mummy's Shroud,https://www.imdb.com/title/tt0062006/,movie,5.5,90,1967,Horror,2215,1967-03-15,John Gilling
1448,tt0107618,2018-06-24,2018-06-24,,The Mummy Lives,https://www.imdb.com/title/tt0107618/,movie,3.5,97,1993,Horror,412,1993-10-31,Gerry O'Hara
1449,tt0127919,2018-06-24,2018-06-24,,Tale of the Mummy,https://www.imdb.com/title/tt0127919/,movie,4.0,88,1998,"Adventure, Fantasy, Horror, Sci-Fi",3406,1998-03-20,Russell Mulcahy
1450,tt0281686,2018-06-24,2018-06-24,,Bubba Ho-Tep,https://www.imdb.com/title/tt0281686/,movie,6.9,92,2002,"Comedy, Fantasy, Horror, Mystery, Western",50397,2002-06-09,Don Coscarelli
1451,tt0231138,2018-06-24,2018-06-24,,Ancient Evil: Scream of the Mummy,https://www.imdb.com/title/tt0231138/,movie,2.1,86,2000,Horror,1356,2000-06-22,David DeCoteau
1452,tt0222717,2018-06-24,2018-06-24,,Sex Files: Ancient Desires,https://www.imdb.com/title/tt0222717/,movie,4.5,86,2000,"Fantasy, Romance",158,2000-10-14,Clinton J. Williams
1453,tt0347585,2018-06-24,2018-06-24,,The Mummy's Kiss,https://www.imdb.com/title/tt0347585/,movie,3.3,88,2003,"Fantasy, Horror, Romance",623,2003-08-01,Donald F. Glut
1454,tt0421199,2018-06-24,2018-06-24,,The Fallen Ones,https://www.imdb.com/title/tt0421199/,tvMovie,3.5,89,2005,Horror,912,2005-05-14,Kevin VanHook
1455,tt0213802,2018-06-24,2018-06-24,,Legion of the Dead,https://www.imdb.com/title/tt0213802/,movie,3.2,89,2001,"Comedy, Horror",1919,2001-02-28,Olaf Ittenbach
1456,tt0441041,2018-06-24,2018-06-24,,Legion of the Dead,https://www.imdb.com/title/tt0441041/,video,2.8,82,2005,"Horror, Thriller",1205,2005-08-09,Paul Bales
1457,tt0415345,2018-06-24,2018-06-24,,Seven Mummies,https://www.imdb.com/title/tt0415345/,movie,2.4,80,2006,"Action, Horror, Thriller",2585,2006-02-27,Nick Quested
1458,tt0035899,2018-06-24,2018-06-24,,Frankenstein Meets the Wolf Man,https://www.imdb.com/title/tt0035899/,movie,6.4,74,1943,"Fantasy, Horror, Sci-Fi",9481,1943-03-05,Roy William Neill
1459,tt0036931,2018-06-24,2018-06-24,,House of Frankenstein,https://www.imdb.com/title/tt0036931/,movie,6.2,71,1944,"Fantasy, Horror, Sci-Fi",7385,1944-12-01,Erle C. Kenton
1460,tt0037793,2018-06-24,2018-06-24,,House of Dracula,https://www.imdb.com/title/tt0037793/,movie,5.7,67,1945,"Fantasy, Horror, Sci-Fi",5878,1945-12-07,Erle C. Kenton
1461,tt0061931,2018-06-24,2018-06-24,,Mad Monster Party?,https://www.imdb.com/title/tt0061931/,movie,6.5,94,1967,"Animation, Comedy, Family, Fantasy, Musical",3416,1967-03-08,Jules Bass
1462,tt0128000,2018-06-24,2018-06-24,,Monster Squad,https://www.imdb.com/title/tt0128000/,tvSeries,7.3,30,1976,"Adventure, Family, Horror",230,1976-09-11,
1463,tt0127378,2018-06-24,2018-06-24,,House of Frankenstein,https://www.imdb.com/title/tt0127378/,tvMiniSeries,5.2,168,1997,"Action, Horror, Sci-Fi",454,1997-11-02,
1464,tt1666186,2018-06-24,2018-06-24,,Vampires Suck,https://www.imdb.com/title/tt1666186/,movie,3.4,82,2010,"Comedy, Horror",50399,2010-08-18,"Jason Friedberg, Aaron Seltzer"
1465,tt0096454,2018-06-24,2018-06-24,,Without a Clue,https://www.imdb.com/title/tt0096454/,movie,6.9,107,1988,"Comedy, Crime, Mystery",10836,1988-10-20,Thom Eberhardt
1466,tt0071508,2018-06-24,2018-06-24,,Flesh for Frankenstein,https://www.imdb.com/title/tt0071508/,movie,5.8,95,1973,"Horror, Sci-Fi",6536,1973-11-30,"Paul Morrissey, Antonio Margheriti"
1467,tt0073705,2018-06-24,2018-06-24,,Shivers,https://www.imdb.com/title/tt0073705/,movie,6.4,87,1975,"Horror, Sci-Fi",22531,1975-09-26,David Cronenberg
1468,tt0074285,2018-06-24,2018-06-24,,Carrie,https://www.imdb.com/title/tt0074285/,movie,7.4,98,1976,"Horror, Mystery",196718,1976-11-03,Brian De Palma
1469,tt0077651,2018-06-24,2018-06-24,,Halloween,https://www.imdb.com/title/tt0077651/,movie,7.7,91,1978,"Horror, Thriller",291334,1978-10-25,John Carpenter
1470,tt0062732,2018-06-24,2018-06-24,,The Birthday Party,https://www.imdb.com/title/tt0062732/,movie,6.4,123,1968,"Drama, Mystery, Thriller",1059,1968-12-09,William Friedkin
1471,tt0056983,2018-06-24,2018-06-24,,Dementia 13,https://www.imdb.com/title/tt0056983/,movie,5.7,75,1963,"Horror, Thriller",8626,1963-08-07,Francis Ford Coppola
1472,tt0061209,2018-06-24,2018-06-24,,You're a Big Boy Now,https://www.imdb.com/title/tt0061209/,movie,6.1,96,1966,"Comedy, Drama, Romance",1866,1966-12-09,Francis Ford Coppola
1473,tt0064873,2018-06-24,2018-06-24,,The Rain People,https://www.imdb.com/title/tt0064873/,movie,6.8,101,1969,Drama,3804,1969-06-24,Francis Ford Coppola
1474,tt0166843,2018-06-24,2018-06-24,,There's Always Vanilla,https://www.imdb.com/title/tt0166843/,movie,5.1,93,1971,"Comedy, Drama, Romance",811,1971-12-31,George A. Romero
1475,tt0108052,2018-06-24,2018-06-24,,Schindler's List,https://www.imdb.com/title/tt0108052/,movie,9.0,195,1993,"Biography, Drama, History",1400143,1993-11-30,Steven Spielberg
1476,tt0107290,2018-06-24,2018-06-24,,Jurassic Park,https://www.imdb.com/title/tt0107290/,movie,8.2,127,1993,"Action, Adventure, Sci-Fi, Thriller",1027880,1993-06-09,Steven Spielberg
1477,tt0404011,2018-06-24,2018-06-24,,Eggshells,https://www.imdb.com/title/tt0404011/,movie,5.4,89,1969,"Drama, Fantasy",457,1969-12-31,Tobe Hooper
1478,tt0065641,2018-06-24,2018-06-24,,Dionysus in '69,https://www.imdb.com/title/tt0065641/,movie,5.1,85,1970,Drama,404,1970-03-22,"Richard Schechner, Brian De Palma"
1479,tt0067328,2018-06-24,2018-06-24,,The Last Picture Show,https://www.imdb.com/title/tt0067328/,movie,8.0,118,1971,"Drama, Romance",50519,1971-10-02,Peter Bogdanovich
1480,tt0035015,2018-06-24,2018-06-24,,The Magnificent Ambersons,https://www.imdb.com/title/tt0035015/,movie,7.6,88,1942,"Drama, Romance",25894,1942-07-09,"Robert Wise, Orson Welles, Fred Fleck"
1481,tt0078231,2018-06-24,2018-06-24,,"September 30, 1955",https://www.imdb.com/title/tt0078231/,movie,6.2,101,1977,Drama,437,1977-08-31,James Bridges
1482,tt0104765,2018-06-24,2018-06-24,,Love Field,https://www.imdb.com/title/tt0104765/,movie,6.5,105,1992,Drama,4240,1992-12-11,Jonathan Kaplan
1483,tt0118749,2018-06-24,2018-06-24,,Boogie Nights,https://www.imdb.com/title/tt0118749/,movie,7.9,155,1997,Drama,274724,1997-09-11,Paul Thomas Anderson
1484,tt0080761,2018-06-24,2018-06-24,,Friday the 13th,https://www.imdb.com/title/tt0080761/,movie,6.4,95,1980,"Horror, Mystery, Thriller",147900,1980-05-09,Sean S. Cunningham
1485,tt0082418,2018-06-24,2018-06-24,,Friday the 13th Part 2,https://www.imdb.com/title/tt0082418/,movie,6.1,87,1981,"Horror, Mystery, Thriller",73184,1981-05-01,Steve Miner
1486,tt0082495,2018-06-24,2018-06-24,,Halloween II,https://www.imdb.com/title/tt0082495/,movie,6.5,92,1981,Horror,96760,1981-10-30,Rick Rosenthal
1487,tt0087800,2018-06-24,2018-06-24,,A Nightmare on Elm Street,https://www.imdb.com/title/tt0087800/,movie,7.4,91,1984,Horror,250858,1984-10-31,Wes Craven
1488,tt0089686,2018-06-24,2018-06-24,,A Nightmare on Elm Street Part 2: Freddy's Revenge,https://www.imdb.com/title/tt0089686/,movie,5.4,87,1985,Horror,73907,1985-10-31,Jack Sholder
1489,tt0095179,2018-06-24,2018-06-24,,Friday the 13th Part VII: The New Blood,https://www.imdb.com/title/tt0095179/,movie,5.2,88,1988,"Horror, Thriller",40015,1988-05-13,John Carl Buechler
1490,tt0085636,2018-06-24,2018-06-24,,Halloween III: Season of the Witch,https://www.imdb.com/title/tt0085636/,movie,5.1,98,1982,"Horror, Mystery, Sci-Fi, Thriller",57705,1982-10-22,Tommy Lee Wallace
1491,tt0089173,2018-06-24,2018-06-24,,Friday the 13th: A New Beginning,https://www.imdb.com/title/tt0089173/,movie,4.7,92,1985,"Horror, Mystery, Thriller",41397,1985-03-22,Danny Steinmann
1492,tt0092991,2018-06-24,2018-06-24,,Evil Dead II,https://www.imdb.com/title/tt0092991/,movie,7.7,84,1987,"Comedy, Horror",175618,1987-03-13,Sam Raimi
1493,tt0103644,2018-06-24,2018-06-24,,Alien³,https://www.imdb.com/title/tt0103644/,movie,6.4,114,1992,"Action, Horror, Sci-Fi",310249,1992-05-19,David Fincher
1494,tt0095271,2018-06-24,2018-06-24,,Halloween 4: The Return of Michael Myers,https://www.imdb.com/title/tt0095271/,movie,5.8,88,1988,"Horror, Thriller",56062,1988-10-21,Dwight H. Little
1495,tt0097474,2018-06-24,2018-06-24,,Halloween 5: The Revenge of Michael Myers,https://www.imdb.com/title/tt0097474/,movie,4.9,96,1989,"Horror, Thriller",44955,1989-10-13,Dominique Othenin-Girard
1496,tt0113253,2018-06-24,2018-06-24,,Halloween: The Curse of Michael Myers,https://www.imdb.com/title/tt0113253/,movie,4.7,87,1995,"Horror, Thriller",40018,1995-09-29,Joe Chappelle
1497,tt0083972,2018-06-24,2018-06-24,,Friday the 13th Part III,https://www.imdb.com/title/tt0083972/,movie,5.6,95,1982,"Horror, Thriller",57082,1982-08-13,Steve Miner
1498,tt0087298,2018-06-24,2018-06-24,,Friday the 13th: The Final Chapter,https://www.imdb.com/title/tt0087298/,movie,6.0,91,1984,"Horror, Thriller",55790,1984-04-13,Joseph Zito
1499,tt0091080,2018-06-24,2018-06-24,,Jason Lives: Friday the 13th Part VI,https://www.imdb.com/title/tt0091080/,movie,6.0,86,1986,"Horror, Thriller",48271,1986-08-01,Tom McLoughlin
1500,tt0097388,2018-06-24,2018-06-24,,Friday the 13th Part VIII: Jason Takes Manhattan,https://www.imdb.com/title/tt0097388/,movie,4.5,100,1989,"Adventure, Horror, Thriller",40768,1989-07-28,Rob Hedden
1501,tt0107254,2018-06-24,2018-06-24,,Jason Goes to Hell: The Final Friday,https://www.imdb.com/title/tt0107254/,movie,4.1,87,1993,"Fantasy, Horror, Thriller",34849,1993-08-13,Adam Marcus
1502,tt0211443,2018-06-24,2018-06-24,,Jason X,https://www.imdb.com/title/tt0211443/,movie,4.4,92,2001,"Action, Horror, Sci-Fi, Thriller",59206,2001-07-24,James Isaac
1503,tt0093629,2018-06-24,2018-06-24,,A Nightmare on Elm Street 3: Dream Warriors,https://www.imdb.com/title/tt0093629/,movie,6.6,96,1987,"Fantasy, Horror",86205,1987-02-27,Chuck Russell
1504,tt0095742,2018-06-24,2018-06-24,,A Nightmare on Elm Street 4: The Dream Master,https://www.imdb.com/title/tt0095742/,movie,5.6,93,1988,Horror,59024,1988-08-19,Renny Harlin
1505,tt0097981,2018-06-24,2018-06-24,,A Nightmare on Elm Street: The Dream Child,https://www.imdb.com/title/tt0097981/,movie,5.0,89,1989,"Fantasy, Horror",48579,1989-08-11,Stephen Hopkins
1506,tt0101917,2018-06-24,2018-06-24,,Freddy's Dead: The Final Nightmare,https://www.imdb.com/title/tt0101917/,movie,4.7,89,1991,"Fantasy, Horror",49005,1991-09-05,Rachel Talalay
1507,tt0094466,2018-06-24,2018-06-24,,Freddy's Nightmares,https://www.imdb.com/title/tt0094466/,tvSeries,6.2,45,1988,"Horror, Thriller",3365,1988-10-09,
1508,tt0111686,2018-06-24,2018-06-24,,Wes Craven's New Nightmare,https://www.imdb.com/title/tt0111686/,movie,6.4,112,1994,"Fantasy, Horror, Mystery, Thriller",61592,1994-08-31,Wes Craven
1509,tt0329101,2018-06-24,2018-06-24,,Freddy vs. Jason,https://www.imdb.com/title/tt0329101/,movie,5.7,97,2003,"Action, Horror",123570,2003-08-13,Ronny Yu
1510,tt0099994,2018-06-24,2018-06-24,,Leatherface: Texas Chainsaw Massacre III,https://www.imdb.com/title/tt0099994/,movie,5.0,85,1990,"Horror, Thriller",18185,1990-01-12,Jeff Burr
1511,tt0110978,2018-06-24,2018-06-24,,The Return of the Texas Chainsaw Massacre,https://www.imdb.com/title/tt0110978/,movie,3.3,87,1995,"Comedy, Horror, Thriller",24763,1995-03-12,Kim Henkel
1512,tt0093185,2018-06-24,2018-06-24,,The Hidden,https://www.imdb.com/title/tt0093185/,movie,7.0,97,1987,"Horror, Sci-Fi, Thriller",21559,1987-10-30,Jack Sholder
1513,tt0101988,2018-06-24,2018-06-24,,Guyver,https://www.imdb.com/title/tt0101988/,movie,4.9,88,1991,"Action, Comedy, Horror, Sci-Fi, Thriller",5727,1991-03-18,"Steve Wang, Screaming Mad George"
1514,tt0104692,2018-06-24,2018-06-24,,The Lawnmower Man,https://www.imdb.com/title/tt0104692/,movie,5.4,108,1992,"Horror, Sci-Fi",37770,1992-03-06,Brett Leonard
1515,tt0110475,2018-06-24,2018-06-24,,The Mask,https://www.imdb.com/title/tt0110475/,movie,6.9,101,1994,"Action, Comedy, Crime, Fantasy",403821,1994-07-28,Chuck Russell
1516,tt0093589,2018-06-24,2018-06-24,,My Demon Lover,https://www.imdb.com/title/tt0093589/,movie,4.6,90,1987,"Comedy, Fantasy, Horror",1525,1987-04-24,Charlie Loventhal
1517,tt0120177,2018-06-24,2018-06-24,,Spawn,https://www.imdb.com/title/tt0120177/,movie,5.2,96,1997,"Action, Crime, Drama, Fantasy, Horror",70720,1997-07-31,Mark A.Z. Dippé
1518,tt0166110,2018-06-24,2018-06-24,,Bones,https://www.imdb.com/title/tt0166110/,movie,4.4,96,2001,"Crime, Horror",7967,2001-10-24,Ernest R. Dickerson
1519,tt0101256,2018-06-24,2018-06-24,,976-Evil II,https://www.imdb.com/title/tt0101256/,movie,4.3,93,1991,Horror,1802,1991-10-31,Jim Wynorski
1520,tt0089885,2018-06-24,2018-06-24,,Re-Animator,https://www.imdb.com/title/tt0089885/,movie,7.2,84,1985,"Comedy, Horror, Sci-Fi",68610,1985-05-24,Stuart Gordon
1521,tt0103919,2018-06-24,2018-06-24,,Candyman,https://www.imdb.com/title/tt0103919/,movie,6.7,99,1992,"Horror, Thriller",96292,1992-09-11,Bernard Rose
1522,tt0109506,2018-06-24,2018-06-24,,The Crow,https://www.imdb.com/title/tt0109506/,movie,7.5,102,1994,"Action, Crime, Drama, Fantasy, Horror, Thriller",191897,1994-02-04,Alex Proyas
1523,tt0114194,2018-06-24,2018-06-24,,The Prophecy,https://www.imdb.com/title/tt0114194/,movie,6.4,98,1995,"Action, Crime, Drama, Fantasy, Horror, Mystery, Thriller",32332,1995-03-31,Gregory Widen
1524,tt0104409,2018-06-24,2018-06-24,,Hellraiser III: Hell on Earth,https://www.imdb.com/title/tt0104409/,movie,5.5,97,1992,Horror,33629,1992-05-31,Anthony Hickox
1525,tt0116514,2018-06-24,2018-06-24,,Hellraiser: Bloodline,https://www.imdb.com/title/tt0116514/,movie,5.0,85,1996,"Horror, Sci-Fi",23568,1996-03-08,Kevin Yagher
1526,tt0229440,2018-06-24,2018-06-24,,Hellraiser: Inferno,https://www.imdb.com/title/tt0229440/,video,5.4,99,2000,"Crime, Horror, Mystery, Thriller",18409,2000-10-03,Scott Derrickson
1527,tt0274546,2018-06-24,2018-06-24,,Hellraiser: Hellseeker,https://www.imdb.com/title/tt0274546/,video,4.9,90,2002,"Horror, Mystery, Thriller",13849,2002-10-15,Rick Bota
1528,tt0337636,2018-06-24,2018-06-24,,Hellraiser: Deader,https://www.imdb.com/title/tt0337636/,video,4.4,88,2005,"Horror, Mystery, Thriller",11362,2005-06-07,Rick Bota
1529,tt0354623,2018-06-24,2018-06-24,,Hellraiser: Hellworld,https://www.imdb.com/title/tt0354623/,video,4.2,91,2005,Horror,12378,2005-09-06,Rick Bota
1530,tt0144814,2018-06-24,2018-06-24,,The Rage: Carrie 2,https://www.imdb.com/title/tt0144814/,movie,4.8,104,1999,"Drama, Horror, Sci-Fi, Thriller",17244,1999-03-12,"Katt Shea, Robert Mandel"
